Sweep	Move_type	nBreakpoints	Chain_l	Chain_r
32494	3	1	1	3
32497	3	2	1	2
32498	3	2	2	1
32499	3	2	2	1
32500	3	3	1	2
32509	1	1	1	2
32510	2	2	1	3
32513	3	2	1	2
32514	1	1	1	2
32517	2	2	1	2
32521	2	2	1	2
32523	1	1	2	1
32528	3	3	2	1
32532	3	2	1	2
32533	2	2	2	1
32537	1	1	1	3
32539	3	6	1	2
32544	1	1	1	2
32548	2	2	1	3
32555	3	3	1	2
32559	3	3	1	2
32561	1	1	1	2
32564	2	2	1	3
32566	2	2	1	3
32568	2	2	1	2
32570	3	4	1	2
32571	3	3	1	2
32578	2	2	1	2
32580	1	1	1	2
32584	3	2	1	2
32586	2	2	1	2
32589	1	1	2	1
32601	2	2	3	1
32602	3	2	1	3
32606	3	3	1	2
32609	3	2	2	1
32610	1	1	1	2
32618	1	1	2	1
32621	3	7	1	2
32626	2	2	1	2
32627	2	2	1	2
32628	3	2	1	2
32629	3	3	1	2
32634	3	7	1	3
32635	3	7	1	2
32641	3	2	1	3
32647	1	1	1	2
32656	2	2	1	2
32659	3	3	1	2
32661	2	2	1	2
32667	3	2	1	2
32669	3	3	1	2
32670	2	2	1	2
32671	1	1	1	2
32673	3	3	2	1
32681	2	2	1	2
32683	3	3	2	1
32685	3	4	2	1
32689	1	1	1	2
32692	2	2	2	1
32698	1	1	2	1
32705	3	3	1	2
32714	2	2	1	2
32716	1	1	1	3
32717	1	1	1	2
32724	2	2	1	2
32725	1	1	1	3
32726	1	1	1	3
32727	3	3	3	1
32731	1	1	1	2
32734	3	7	1	2
32736	3	2	2	1
32744	3	3	1	2
32750	3	7	1	2
32752	3	3	1	2
32756	1	1	2	1
32757	2	2	2	1
32758	3	2	2	1
32759	1	1	2	1
32763	2	2	1	2
32766	3	6	1	3
32769	3	3	1	2
32770	1	1	1	3
32779	2	2	1	2
32781	3	2	1	2
32787	1	1	1	2
32793	1	1	1	2
32794	1	1	1	2
32800	3	2	2	1
32803	3	7	2	1
32804	3	2	3	1
32805	3	7	1	3
32807	2	2	3	1
32808	2	2	1	3
32809	3	3	3	1
32810	1	1	1	3
32813	2	2	1	2
32818	1	1	1	2
32825	3	7	1	2
32826	3	2	1	2
32836	3	3	3	1
32838	3	3	2	1
32839	3	1	2	1
32842	1	1	1	2
32854	1	1	2	1
32855	2	2	2	3
32858	2	2	2	1
32861	3	3	2	1
32875	3	1	1	2
32876	1	1	2	1
32877	3	3	1	2
32888	2	2	1	3
32889	2	2	1	2
32892	1	1	1	2
32897	3	4	1	2
32900	1	1	1	3
32903	1	1	2	1
32904	3	6	2	1
32905	2	2	1	2
32907	3	3	1	2
32909	3	1	2	1
32918	3	3	1	2
32920	3	3	1	2
32923	1	1	2	1
32924	1	1	1	2
32925	1	1	2	1
32926	2	2	1	2
32931	3	3	1	2
32935	1	1	2	1
32936	3	2	2	1
32937	1	1	1	2
32938	2	2	1	2
32940	3	2	1	2
32944	3	7	1	2
32947	2	2	2	1
32948	1	1	1	3
32950	2	2	1	2
32951	1	1	1	2
32952	3	4	1	2
32954	1	1	1	2
32955	3	2	2	1
32956	1	1	2	1
32957	1	1	1	2
32961	2	2	1	2
32962	1	1	1	2
32963	2	2	2	1
32967	2	2	1	3
32974	2	2	2	1
32975	1	1	1	2
32977	1	1	1	2
32979	2	2	1	2
32981	3	2	1	2
32992	1	1	1	2
32993	1	1	1	2
32995	3	3	1	2
33000	3	2	1	2
33011	1	1	2	1
33013	3	7	1	2
33018	2	2	1	2
33020	3	2	1	2
33021	1	1	1	2
33029	1	1	1	2
33033	1	1	2	1
33044	3	7	1	2
33045	1	1	1	2
33046	3	3	2	1
33048	2	2	1	2
33049	1	1	2	1
33050	1	1	1	2
33053	2	2	1	2
33054	3	6	2	1
33055	1	1	2	1
33057	1	1	1	2
33065	2	2	2	1
33066	2	2	2	1
33070	1	1	1	2
33073	1	1	2	1
33075	1	1	2	1
33081	2	2	1	2
33086	1	1	1	2
33087	3	3	2	1
33089	2	2	1	2
33092	1	1	1	2
33098	3	2	1	2
33102	1	1	1	2
33107	1	1	1	2
33109	1	1	1	2
33124	3	3	1	2
33126	1	1	1	2
33127	2	2	1	2
33128	1	1	1	3
33129	2	2	1	3
33130	1	1	1	2
33131	3	3	1	2
33133	3	2	2	1
33136	3	7	1	2
33138	2	2	1	2
33144	2	2	1	2
33145	1	1	1	2
33147	2	2	1	2
33149	2	2	1	2
33155	2	2	1	2
33157	3	3	1	3
33159	1	1	2	1
33160	1	1	1	2
33164	2	2	1	3
33168	2	2	1	2
33169	3	8	1	2
33180	2	2	1	2
33181	2	2	1	2
33183	3	3	1	2
33187	2	2	1	2
33189	3	8	1	2
33191	3	3	2	1
33192	3	3	2	1
33195	2	2	2	1
33197	2	2	1	2
33200	1	1	1	2
33205	2	2	2	1
33206	3	8	1	2
33211	1	1	1	2
33217	3	7	1	2
33219	2	2	1	2
33221	3	3	2	1
33222	1	1	1	2
33223	2	2	2	1
33236	2	2	2	1
33238	2	2	1	2
33239	2	2	1	3
33241	3	6	1	3
33243	3	8	1	3
33244	2	2	1	2
33246	1	1	2	1
33249	1	1	1	2
33250	1	1	1	2
33254	2	2	1	2
33262	3	7	1	2
33268	2	2	1	2
33269	3	7	1	2
33283	3	7	2	1
33284	3	1	1	2
33285	3	3	2	1
33286	2	2	2	1
33287	1	1	1	2
33288	1	1	1	2
33296	2	2	2	1
33297	2	2	1	2
33298	2	2	1	2
33305	3	8	2	1
33309	2	2	1	2
33319	3	3	1	2
33320	1	1	2	1
33321	3	3	2	1
33323	3	6	2	1
33324	3	3	1	2
33325	3	7	1	2
33329	2	2	1	2
33332	2	2	1	2
33335	2	2	1	2
33348	2	2	1	2
33350	2	2	1	2
33351	1	1	2	1
33354	3	2	1	2
33355	1	1	1	3
33363	3	2	1	2
33366	3	3	1	2
33381	3	4	1	2
33382	2	2	1	2
33383	2	2	1	2
33387	1	1	2	1
33388	2	2	1	2
33389	2	2	1	2
33397	2	2	1	2
33399	2	2	2	1
33400	2	2	2	1
33401	2	2	1	2
33402	1	1	1	2
33404	3	1	1	2
33406	2	2	1	2
33413	3	7	1	2
33415	2	2	1	2
33426	2	2	1	2
33429	2	2	1	2
33430	3	3	1	3
33434	1	1	1	2
33435	2	2	2	1
33437	2	2	1	2
33439	3	3	1	2
33440	3	2	1	2
33442	3	6	1	2
33444	3	2	1	2
33447	3	3	1	2
33452	2	2	1	2
33463	3	7	1	3
33464	1	1	2	1
33470	3	2	1	2
33471	3	2	1	2
33472	3	3	1	2
33474	3	7	3	1
33476	3	3	1	2
33482	1	1	3	1
33483	2	2	1	3
33485	3	2	1	2
33486	1	1	1	2
33487	3	2	1	2
33496	2	2	1	2
33497	3	4	1	2
33498	1	1	2	1
33506	3	4	1	2
33508	3	2	1	3
33512	3	4	1	2
33514	2	2	1	2
33515	3	2	2	1
33520	3	3	2	1
33521	3	2	1	2
33522	2	2	1	2
33524	2	2	1	2
33529	3	7	2	1
33530	3	4	1	2
33538	1	1	1	3
33539	3	2	1	2
33543	2	2	1	2
33544	3	7	1	2
33550	3	3	1	2
33551	1	1	2	1
33554	2	2	1	2
33556	2	2	1	2
33566	2	2	1	2
33579	3	2	1	2
33581	3	7	1	2
33583	2	2	2	1
33584	1	1	2	1
33588	3	3	2	1
33591	1	1	2	1
33597	2	2	1	2
33598	2	2	1	2
33601	2	2	2	1
33603	1	1	1	3
33605	2	2	2	1
33607	2	2	2	1
33613	3	2	1	2
33614	2	2	2	1
33616	3	2	1	2
33617	1	1	2	1
33618	3	1	1	2
33622	1	1	1	2
33623	2	2	1	2
33635	1	1	1	2
33637	1	1	1	2
33642	2	2	1	2
33643	3	4	1	2
33646	2	2	2	1
33654	1	1	1	2
33656	1	1	1	2
33663	1	1	1	2
33665	3	3	1	2
33667	1	1	1	2
33668	2	2	1	2
33669	2	2	1	2
33677	1	1	1	2
33685	2	2	1	2
33691	2	2	1	2
33695	1	1	2	1
33696	3	7	2	1
33698	1	1	1	2
33701	3	4	1	2
33702	2	2	1	3
33703	2	2	1	2
33705	1	1	2	1
33709	1	1	1	3
33713	3	4	1	2
33714	1	1	1	2
33718	2	2	1	2
33725	1	1	1	2
33727	3	2	1	2
33728	1	1	2	1
33729	3	3	1	2
33730	2	2	1	2
33732	3	2	1	3
33735	2	2	1	2
33743	2	2	1	2
33744	2	2	1	2
33749	2	2	1	2
33756	3	1	1	2
33759	3	7	1	2
33760	3	7	1	2
33764	1	1	2	1
33769	3	2	1	2
33770	1	1	2	1
33778	2	2	1	2
33779	1	1	1	2
33780	2	2	1	2
33784	3	7	1	2
33785	1	1	1	2
33786	3	2	1	2
33788	2	2	1	2
33791	1	1	1	2
33792	1	1	1	2
33793	2	2	1	3
33794	2	2	1	2
33798	1	1	1	3
33800	2	2	1	2
33801	2	2	2	1
33803	1	1	1	2
33805	1	1	1	2
33819	3	2	1	2
33820	2	2	2	1
33822	1	1	2	1
33828	1	1	1	2
33833	3	3	2	1
33840	3	6	1	2
33848	3	7	2	1
33856	3	7	1	2
33857	2	2	1	2
33858	3	7	1	2
33860	2	2	1	2
33862	3	4	2	1
33864	2	2	1	2
33865	3	3	1	2
33870	1	1	1	2
33873	2	2	2	1
33874	3	7	2	1
33878	3	2	2	1
33879	1	1	2	1
33885	1	1	1	2
33886	1	1	2	1
33889	2	2	1	3
33890	1	1	1	2
33895	3	2	1	3
33897	3	1	2	1
33901	3	3	1	2
33904	2	2	2	1
33912	1	1	1	2
33916	2	2	1	2
33920	1	1	2	1
33924	1	1	1	2
33928	1	1	1	2
33929	3	8	1	2
33932	3	3	1	2
33938	3	4	1	2
33941	2	2	1	3
33942	3	2	2	1
33949	3	2	1	2
33951	1	1	1	2
33952	2	2	2	1
33954	2	2	1	2
33955	2	2	1	2
33956	2	2	2	1
33958	2	2	1	2
33959	3	2	1	2
33961	3	7	1	2
33966	3	2	1	2
33978	1	1	1	2
33982	1	1	1	2
33991	2	2	1	2
33995	1	1	1	2
34003	1	1	2	1
34009	3	2	1	2
34010	3	7	1	2
34011	2	2	1	2
34013	3	7	1	2
34020	2	2	2	1
34027	3	1	1	3
34029	2	2	1	3
34035	3	7	1	2
34040	3	3	1	2
34044	3	3	2	1
34045	1	1	2	1
34049	1	1	2	1
34053	1	1	1	2
34059	3	8	1	2
34067	3	4	1	2
34077	2	2	1	2
34078	3	7	1	2
34081	1	1	2	1
34084	3	2	1	2
34085	2	2	1	2
34089	3	2	1	2
34092	3	7	2	1
34095	3	4	1	2
34104	3	2	2	1
34105	2	2	2	1
34111	3	6	1	2
34112	2	2	1	2
34120	1	1	1	2
34125	3	2	1	3
34135	1	1	1	2
34140	3	6	2	1
34141	3	7	1	2
34143	2	2	2	1
34145	3	1	1	2
34147	1	1	1	2
34148	1	1	1	2
34150	2	2	1	2
34157	3	2	1	2
34165	2	2	2	1
34167	2	2	1	3
34168	2	2	1	2
34170	1	1	1	2
34171	3	7	1	2
34173	2	2	1	2
34177	1	1	2	1
34187	3	2	1	3
34191	1	1	1	3
34194	3	2	1	2
34197	2	2	1	2
34198	2	2	1	2
34200	2	2	2	1
34214	1	1	1	2
34215	1	1	2	1
34219	2	2	1	2
34220	3	7	1	2
34222	1	1	1	2
34230	2	2	2	1
34234	3	3	1	2
34235	1	1	1	2
34237	3	8	1	2
34247	3	2	1	3
34255	1	1	1	2
34256	1	1	1	2
34257	1	1	1	2
34258	1	1	1	2
34259	1	1	2	1
34261	1	1	1	2
34264	2	2	1	3
34265	3	8	1	3
34266	1	1	2	1
34267	3	3	3	2
34270	3	3	2	1
34272	2	2	1	2
34275	3	4	1	2
34276	1	1	1	2
34279	3	7	2	1
34283	2	2	2	1
34294	3	4	1	2
34295	3	3	1	2
34299	2	2	1	2
34300	2	2	2	1
34305	3	6	2	1
34306	1	1	1	2
34307	2	2	1	2
34308	1	1	1	2
34309	3	3	1	2
34310	1	1	1	2
34311	3	4	1	2
34320	1	1	1	2
34324	1	1	1	2
34325	1	1	1	2
34327	2	2	1	2
34329	3	1	1	2
34330	3	7	2	1
34340	2	2	1	2
34348	2	2	1	2
34352	2	2	2	1
34354	2	2	2	1
34355	2	2	2	1
34356	1	1	1	2
34360	1	1	1	3
34367	2	2	1	2
34376	2	2	1	2
34386	2	2	2	1
34395	3	4	1	2
34400	1	1	1	3
34403	1	1	1	2
34410	2	2	1	3
34413	1	1	1	3
34414	3	3	1	3
34415	1	1	1	3
34418	3	3	2	1
34420	3	3	1	2
34433	1	1	1	2
34436	3	2	2	1
34437	3	7	2	1
34439	3	1	1	2
34440	3	8	1	2
34441	2	2	1	2
34444	3	2	1	2
34448	2	2	1	2
34457	3	4	2	1
34462	2	2	2	1
34466	3	3	1	2
34467	1	1	2	1
34473	2	2	1	2
34478	1	1	2	1
34479	2	2	1	2
34480	2	2	2	1
34481	1	1	1	2
34482	3	3	1	2
34491	2	2	1	2
34501	3	7	1	2
34504	1	1	1	2
34511	1	1	1	2
34513	2	2	1	2
34515	3	8	1	2
34522	2	2	1	3
34523	2	2	3	1
34524	3	7	1	2
34538	2	2	1	2
34544	1	1	1	2
34545	2	2	2	1
34546	3	3	2	1
34551	2	2	1	2
34556	3	1	1	2
34560	2	2	2	1
34562	3	2	1	2
34565	3	1	1	2
34569	2	2	1	2
34572	1	1	2	1
34573	3	2	1	2
34578	2	2	1	2
34582	2	2	2	1
34589	2	2	1	2
34591	2	2	1	3
34592	1	1	1	2
34594	1	1	2	1
34596	3	8	1	2
34599	3	6	1	3
34601	3	3	1	2
34614	1	1	1	3
34615	3	3	1	2
34628	2	2	2	1
34629	1	1	1	2
34632	1	1	1	2
34634	3	3	1	2
34636	1	1	2	1
34638	2	2	2	1
34642	2	2	2	1
34646	1	1	1	2
34651	3	4	1	2
34652	2	2	1	2
34653	3	3	1	2
34659	1	1	1	2
34672	3	2	1	2
34673	1	1	2	1
34678	3	7	2	1
34680	2	2	1	2
34681	2	2	1	2
34682	3	6	1	2
34683	3	2	2	1
34689	1	1	2	1
34690	1	1	1	2
34693	3	2	1	2
34694	1	1	2	1
34695	3	3	1	2
34696	1	1	1	2
34698	2	2	2	1
34702	3	7	1	2
34703	3	4	1	2
34704	3	7	1	2
34711	3	2	1	2
34713	1	1	1	2
34714	2	2	1	2
34716	2	2	1	2
34718	1	1	1	2
34720	2	2	1	2
34721	3	7	1	2
34723	2	2	1	2
34731	2	2	2	1
34733	3	7	2	1
34750	2	2	1	2
34752	3	1	1	2
34759	3	7	1	2
34761	1	1	1	2
34763	3	1	1	2
34776	2	2	2	1
34779	3	3	2	1
34787	3	7	1	2
34795	2	2	2	1
34797	1	1	2	1
34801	1	1	1	2
34808	1	1	1	3
34811	3	4	1	2
34812	1	1	1	2
34815	1	1	1	2
34818	2	2	1	2
34820	3	3	1	2
34823	1	1	1	2
34825	3	4	1	2
34827	1	1	2	1
34830	2	2	1	2
34831	3	7	1	2
34833	2	2	1	2
34835	3	2	2	1
34840	1	1	1	3
34842	2	2	1	2
34849	2	2	2	1
34855	3	7	1	2
34858	2	2	1	2
34862	3	3	1	2
34866	2	2	2	1
34868	3	7	1	2
34869	2	2	1	2
34874	3	3	2	1
34877	3	2	2	1
34881	2	2	1	2
34894	2	2	1	2
34895	1	1	2	1
34896	1	1	2	1
34900	1	1	1	2
34902	3	2	1	2
34909	2	2	1	2
34915	1	1	1	2
34918	3	7	1	2
34920	2	2	2	1
34929	1	1	1	2
34937	1	1	1	2
34939	3	4	1	2
34940	1	1	1	3
34945	3	2	1	2
34946	1	1	2	1
34947	2	2	2	1
34948	1	1	2	1
34949	3	3	1	2
34954	3	2	1	2
34959	1	1	1	2
34960	3	2	1	2
34963	3	1	1	2
34964	3	4	1	2
34965	2	2	1	2
34966	1	1	1	2
34970	3	3	1	2
34975	2	2	1	2
34979	2	2	1	2
34985	3	7	1	2
34986	2	2	1	2
34989	2	2	1	2
34994	1	1	1	2
34998	2	2	1	3
34999	1	1	1	2
35003	2	2	1	2
35007	1	1	1	2
35008	1	1	2	1
35009	2	2	1	2
35011	1	1	1	2
35012	2	2	2	1
35013	3	1	1	2
35015	2	2	2	1
35017	2	2	1	2
35020	2	2	1	2
35024	3	6	1	2
35028	3	2	1	3
35031	2	2	1	2
35033	1	1	2	1
35039	2	2	1	2
35042	2	2	2	1
35049	3	3	1	3
35051	3	2	1	2
35052	3	2	1	2
35058	3	2	1	2
35061	3	6	2	1
35063	3	1	1	3
35070	2	2	1	2
35077	3	3	1	2
35078	2	2	1	2
35082	3	1	1	2
35086	1	1	1	2
35093	1	1	1	3
35095	1	1	1	2
35100	2	2	1	3
35103	1	1	1	3
35104	2	2	1	2
35108	1	1	2	1
35109	2	2	2	1
35119	2	2	1	2
35120	3	1	1	2
35128	2	2	1	2
35130	1	1	1	2
35132	2	2	1	2
35137	2	2	1	2
35139	1	1	2	1
35141	2	2	1	2
35143	3	7	1	2
35144	1	1	2	1
35146	1	1	1	2
35147	3	2	1	2
35149	1	1	2	1
35153	2	2	1	2
35157	1	1	1	2
35163	2	2	1	2
35164	2	2	1	2
35165	3	7	1	2
35168	3	2	1	2
35173	1	1	1	2
35176	1	1	1	2
35181	1	1	2	1
35191	3	3	1	2
35192	1	1	1	2
35193	2	2	1	2
35196	3	4	2	1
35198	2	2	2	1
35203	1	1	1	2
35204	3	6	2	1
35209	3	7	1	2
35226	3	2	1	2
35235	1	1	1	2
35238	2	2	1	2
35241	3	3	2	1
35244	1	1	1	2
35248	3	2	3	2
35250	2	2	1	2
35256	1	1	2	1
35264	1	1	1	2
35273	1	1	1	2
35277	3	2	1	2
35278	3	4	3	1
35281	1	1	1	3
35282	3	3	2	1
35284	3	2	1	2
35291	3	2	1	2
35292	2	2	1	2
35293	1	1	1	2
35296	3	2	1	2
35297	2	2	1	2
35303	2	2	1	2
35306	3	2	1	3
35314	2	2	1	2
35316	2	2	1	2
35317	3	2	1	2
35318	2	2	1	2
35320	1	1	1	2
35325	2	2	1	2
35328	1	1	2	1
35331	1	1	1	2
35332	3	2	2	1
35337	2	2	1	2
35338	2	2	1	2
35341	1	1	3	1
35342	2	2	3	1
35346	2	2	3	1
35347	3	2	3	1
35350	2	2	2	1
35353	2	2	1	3
35356	1	1	1	2
35359	1	1	1	2
35360	1	1	1	2
35363	2	2	2	1
35366	2	2	1	2
35369	3	1	1	2
35373	3	3	1	2
35376	2	2	1	2
35377	3	3	2	1
35384	2	2	1	2
35385	2	2	1	2
35388	1	1	1	2
35399	1	1	2	1
35402	2	2	1	2
35404	2	2	1	2
35406	3	7	2	1
35407	2	2	2	1
35408	3	3	2	1
35411	3	2	1	2
35412	1	1	1	2
35413	3	2	2	1
35414	1	1	2	1
35415	3	3	1	2
35425	1	1	2	1
35426	1	1	2	1
35430	1	1	2	1
35432	2	2	1	2
35438	1	1	2	1
35439	3	7	3	1
35440	1	1	1	3
35441	2	2	1	2
35442	3	4	1	3
35443	1	1	1	2
35448	1	1	1	2
35449	3	4	1	2
35452	1	1	1	2
35457	3	2	2	1
35459	2	2	2	1
35463	3	1	1	2
35466	3	2	1	2
35467	2	2	1	2
35468	1	1	1	2
35469	1	1	2	1
35479	1	1	1	2
35488	2	2	2	1
35489	2	2	1	2
35491	1	1	1	2
35495	2	2	1	3
35497	2	2	1	2
35501	3	2	1	2
35502	1	1	2	1
35505	3	3	1	2
35506	1	1	1	2
35509	2	2	1	2
35515	1	1	2	1
35517	1	1	1	2
35518	2	2	2	1
35522	3	2	2	1
35523	2	2	2	1
35532	3	2	1	2
35533	3	7	1	2
35534	1	1	1	3
35537	3	3	1	2
35538	1	1	2	1
35547	2	2	1	2
35551	2	2	1	2
35552	3	4	1	2
35555	1	1	1	2
35557	3	7	1	2
35561	1	1	2	1
35562	1	1	1	2
35567	2	2	1	2
35570	2	2	1	2
35576	1	1	1	2
35584	3	2	1	2
35587	3	7	1	3
35590	2	2	3	1
35594	2	2	1	2
35595	1	1	1	3
35596	3	3	1	2
35597	1	1	1	2
35600	3	3	1	2
35605	1	1	2	1
35610	2	2	1	2
35611	3	4	1	2
35612	3	8	2	1
35613	1	1	2	1
35615	3	7	3	1
35616	2	2	1	3
35625	1	1	1	2
35627	1	1	1	2
35628	3	2	1	2
35630	1	1	2	1
35632	2	2	1	2
35636	3	1	1	2
35640	1	1	2	1
35644	3	2	1	3
35647	3	2	1	2
35650	1	1	1	2
35651	1	1	1	2
35655	2	2	1	2
35656	1	1	1	2
35665	3	2	1	2
35671	2	2	3	1
35675	2	2	1	2
35679	2	2	1	3
35680	3	3	1	3
35693	2	2	1	2
35697	2	2	1	2
35700	1	1	1	2
35701	1	1	2	1
35702	2	2	1	2
35706	1	1	1	2
35710	1	1	2	1
35711	1	1	1	2
35713	3	6	2	1
35714	2	2	1	2
35717	3	3	2	1
35718	3	3	1	2
35734	3	3	2	1
35740	2	2	1	2
35741	2	2	1	2
35742	3	6	2	1
35744	3	7	1	2
35746	2	2	2	1
35748	2	2	1	2
35749	2	2	1	2
35753	1	1	1	2
35754	1	1	1	2
35755	3	7	1	2
35761	2	2	1	2
35762	2	2	1	3
35767	1	1	1	2
35768	2	2	2	1
35772	2	2	1	2
35773	3	7	1	2
35774	1	1	1	2
35779	1	1	1	2
35781	1	1	2	1
35784	3	2	2	1
35792	2	2	1	2
35805	2	2	1	2
35807	1	1	2	1
35814	2	2	1	2
35817	1	1	1	2
35818	3	3	1	3
35819	1	1	1	3
35820	3	6	2	1
35821	3	7	2	3
35822	1	1	2	3
35824	1	1	2	1
35825	2	2	2	1
35826	1	1	1	2
35827	1	1	2	1
35828	2	2	1	2
35831	3	3	1	2
35832	1	1	2	1
35836	1	1	2	1
35838	3	1	2	1
35839	3	8	2	1
35842	2	2	1	2
35843	3	1	1	2
35845	1	1	1	2
35846	2	2	1	3
35849	3	2	3	1
35850	3	3	1	2
35851	2	2	2	1
35852	3	2	1	2
35854	3	7	2	1
35856	2	2	1	2
35860	1	1	1	2
35862	2	2	2	1
35867	3	3	1	2
35870	1	1	1	2
35871	1	1	1	2
35872	3	7	1	2
35881	1	1	1	2
35883	2	2	2	1
35884	2	2	2	1
35886	3	6	1	2
35887	3	2	2	1
35890	2	2	1	2
35893	3	6	1	2
35894	2	2	1	2
35895	1	1	2	1
35900	2	2	3	1
35902	2	2	1	3
35903	3	3	2	1
35904	3	2	2	1
35905	1	1	2	1
35908	1	1	1	2
35909	2	2	1	2
35913	2	2	1	2
35915	3	7	2	1
35919	1	1	2	1
35920	1	1	2	1
35921	3	7	2	1
35922	3	8	1	2
35926	1	1	1	2
35928	1	1	2	1
35931	1	1	1	3
35934	1	1	2	1
35937	1	1	2	1
35938	1	1	2	1
35939	1	1	1	2
35940	1	1	3	1
35944	3	6	1	2
35945	2	2	1	2
35947	2	2	1	2
35948	3	4	2	1
35952	3	3	1	2
35953	3	2	1	2
35955	3	2	1	2
35956	1	1	2	1
35959	3	7	2	1
35961	2	2	1	2
35962	2	2	1	2
35964	2	2	1	2
35973	3	7	2	1
35975	3	7	1	2
35979	3	3	1	2
35984	2	2	1	2
35988	3	7	1	2
35992	2	2	1	2
36001	1	1	3	2
36002	2	2	2	3
36004	3	8	1	2
36005	1	1	1	2
36006	2	2	1	2
36008	1	1	2	1
36010	3	7	1	2
36011	3	7	2	1
36012	3	8	2	1
36013	2	2	2	1
36015	3	2	2	1
36016	1	1	1	2
36018	3	2	1	2
36021	2	2	1	2
36023	3	2	1	2
36025	3	2	2	1
36040	1	1	1	2
36050	3	1	1	3
36053	1	1	2	1
36056	2	2	1	2
36058	2	2	2	1
36061	3	4	2	1
36066	1	1	2	1
36068	2	2	1	2
36071	1	1	1	2
36074	1	1	1	2
36075	2	2	1	2
36077	1	1	1	2
36078	2	2	1	2
36081	2	2	1	3
36083	2	2	1	3
36086	1	1	3	1
36088	2	2	1	2
36095	3	2	1	2
36115	1	1	2	1
36118	2	2	1	2
36121	3	6	1	2
36123	2	2	1	2
36127	1	1	1	2
36130	2	2	1	3
36132	2	2	1	3
36138	3	2	1	2
36144	3	7	1	2
36150	3	1	1	2
36153	1	1	1	2
36154	2	2	1	2
36163	2	2	2	1
36167	2	2	1	3
36168	2	2	1	2
36173	2	2	2	1
36177	3	2	1	2
36178	3	2	1	2
36186	1	1	2	1
36187	3	7	1	2
36190	3	4	1	3
36191	2	2	1	2
36195	3	3	1	2
36196	3	8	1	2
36201	1	1	2	1
36204	3	3	2	1
36207	3	3	1	3
36211	1	1	2	1
36212	2	2	2	1
36213	2	2	1	2
36217	3	3	1	2
36219	3	3	1	2
36220	2	2	1	2
36225	1	1	1	2
36226	1	1	1	3
36227	3	2	1	2
36228	2	2	1	2
36230	1	1	1	3
36233	2	2	1	2
36240	2	2	1	2
36244	2	2	1	2
36246	3	3	1	3
36255	1	1	1	2
36269	3	4	1	2
36271	2	2	2	1
36273	3	2	2	1
36279	2	2	1	2
36280	1	1	1	2
36287	2	2	1	2
36288	2	2	1	2
36291	2	2	1	2
36295	3	1	1	3
36299	2	2	1	2
36303	1	1	1	2
36308	1	1	1	2
36313	1	1	2	1
36314	2	2	2	1
36315	2	2	1	2
36316	2	2	2	1
36320	1	1	1	2
36324	1	1	2	1
36325	2	2	1	2
36327	2	2	2	1
36331	1	1	2	1
36332	3	2	1	2
36333	1	1	1	2
36334	3	2	1	2
36335	1	1	1	2
36347	1	1	1	2
36349	1	1	1	2
36350	1	1	1	2
36354	2	2	1	2
36355	2	2	1	2
36356	2	2	2	1
36357	2	2	2	1
36358	2	2	1	2
36360	3	1	1	2
36361	1	1	1	2
36363	2	2	1	2
36364	3	3	2	1
36371	2	2	1	2
36373	2	2	1	2
36377	2	2	1	2
36385	2	2	1	2
36390	2	2	3	1
36392	1	1	1	2
36393	2	2	2	1
36397	1	1	1	3
36411	2	2	1	2
36412	2	2	1	2
36413	2	2	1	2
36414	1	1	1	3
36415	1	1	1	2
36417	3	2	2	1
36418	1	1	2	1
36421	2	2	1	2
36426	3	3	1	2
36429	1	1	1	2
36430	2	2	2	1
36432	1	1	2	1
36438	3	2	1	2
36440	1	1	1	2
36442	3	2	2	1
36443	2	2	1	2
36446	1	1	1	2
36447	3	1	2	1
36449	3	7	1	2
36450	3	4	1	2
36451	2	2	1	2
36452	3	6	1	2
36453	2	2	1	2
36454	3	7	1	2
36455	3	7	1	2
36457	3	7	2	1
36459	2	2	1	2
36460	1	1	1	2
36464	2	2	1	2
36475	3	3	1	2
36477	3	2	1	2
36484	3	2	1	2
36487	1	1	1	2
36489	1	1	1	2
36493	2	2	2	1
36511	3	2	1	2
36513	2	2	1	2
36515	1	1	1	2
36521	1	1	1	2
36523	2	2	2	1
36527	3	2	1	2
36531	2	2	1	2
36532	3	3	1	2
36537	1	1	2	1
36538	3	6	1	2
36539	3	4	1	2
36552	2	2	1	2
36553	2	2	1	2
36558	3	2	1	3
36560	2	2	1	2
36567	1	1	2	1
36570	3	3	1	2
36571	1	1	1	2
36575	1	1	1	2
36576	2	2	1	2
36578	1	1	1	2
36581	3	7	1	2
36586	1	1	1	2
36588	3	1	1	3
36610	1	1	1	2
36615	3	4	1	2
36617	3	7	1	2
36618	3	6	2	1
36619	3	2	1	2
36626	1	1	2	1
36629	2	2	1	2
36631	2	2	2	1
36639	3	1	1	2
36644	2	2	1	2
36648	2	2	1	2
36654	3	4	1	2
36659	2	2	1	2
36660	3	3	2	1
36661	3	4	1	2
36667	3	3	1	2
36673	1	1	1	2
36674	3	2	1	2
36676	1	1	1	2
36681	1	1	1	2
36683	2	2	1	2
36686	2	2	2	1
36687	1	1	2	1
36688	1	1	2	1
36689	1	1	1	2
36693	3	4	1	2
36695	1	1	2	1
36703	3	3	1	2
36705	2	2	2	1
36708	2	2	1	2
36714	2	2	2	1
36715	3	4	2	1
36716	3	3	1	2
