Sweep	Move_type	nBreakpoints	Chain_l	Chain_r
47696	3	2	1	2
47697	1	1	1	2
47699	3	2	1	2
47701	3	3	1	2
47703	1	1	1	2
47705	3	2	2	1
47706	1	1	2	1
47707	2	2	2	1
47708	2	2	2	1
47710	1	1	2	1
47711	3	2	1	2
47713	3	1	1	2
47716	2	2	1	2
47726	3	5	2	1
47727	2	2	1	2
47732	3	3	2	1
47733	1	1	1	2
47734	2	2	2	1
47735	3	3	1	2
47739	1	1	1	2
47745	3	3	1	2
47748	2	2	1	2
47749	3	5	1	2
47752	1	1	1	2
47755	1	1	1	2
47756	1	1	1	2
47759	3	1	1	2
47760	1	1	2	1
47763	1	1	1	2
47766	1	1	1	2
47768	3	3	1	2
47773	2	2	1	3
47774	1	1	3	1
47776	1	1	1	2
47777	3	3	2	1
47779	3	2	1	3
47780	1	1	1	2
47786	3	3	1	3
47788	1	1	1	2
47789	3	5	1	2
47791	2	2	1	2
47793	1	1	1	2
47795	1	1	2	1
47798	2	2	3	1
47801	3	5	1	2
47805	2	2	1	3
47809	3	2	1	2
47811	2	2	1	2
47813	3	3	1	2
47815	1	1	1	2
47830	1	1	1	2
47832	3	2	2	1
47835	2	2	3	1
47838	2	2	1	3
47846	3	5	1	2
47847	3	5	1	2
47863	1	1	3	2
47869	1	1	1	3
47871	1	1	1	2
47888	3	2	1	3
47889	1	1	1	2
47891	2	2	1	2
47892	1	1	1	2
47894	3	2	1	2
47904	2	2	1	2
47905	3	2	1	2
47906	2	2	2	1
47907	2	2	2	1
47909	2	2	1	2
47911	1	1	2	1
47917	3	2	1	2
47919	1	1	1	2
47923	1	1	2	1
47924	3	5	2	1
47926	1	1	1	2
47928	1	1	1	2
47931	1	1	2	1
47932	3	2	1	2
47933	3	2	1	2
47934	1	1	2	1
47935	3	3	2	1
47938	1	1	1	2
47940	3	5	1	2
47952	1	1	2	1
47957	1	1	1	3
47961	1	1	1	3
47967	3	2	1	2
47968	1	1	1	3
47969	1	1	1	2
47974	2	2	1	2
47979	2	2	2	1
47980	3	4	1	2
47981	1	1	1	2
47982	1	1	2	1
47983	3	2	1	2
47984	1	1	1	2
47987	1	1	1	2
47988	3	2	1	2
47991	2	2	1	2
47996	3	3	2	1
48000	2	2	1	2
48004	3	2	1	2
48005	2	2	2	1
48006	1	1	2	1
48008	3	5	1	3
48016	2	2	2	1
48018	3	2	2	1
48023	1	1	2	1
48025	2	2	2	1
48026	3	2	2	1
48027	1	1	1	2
48030	2	2	1	2
48032	1	1	1	3
48038	2	2	1	2
48040	1	1	1	2
48042	3	2	1	2
48049	3	2	2	1
48051	1	1	3	1
48053	2	2	1	2
48055	1	1	1	2
48056	1	1	2	1
48068	2	2	1	2
48069	1	1	2	1
48072	1	1	1	2
48075	2	2	1	2
48076	2	2	1	2
48083	2	2	1	2
48084	2	2	2	1
48087	2	2	1	2
48091	2	2	1	2
48093	1	1	1	2
48100	1	1	1	2
48109	3	2	1	3
48120	3	5	1	2
48121	2	2	1	2
48122	1	1	1	2
48125	1	1	1	2
48126	1	1	2	1
48127	3	5	2	1
48129	1	1	1	2
48130	2	2	2	1
48135	3	3	1	2
48137	3	3	1	2
48138	3	3	1	2
48141	1	1	2	1
48143	3	2	2	1
48144	1	1	2	1
48147	3	2	1	2
48148	2	2	1	2
48150	2	2	1	2
48151	2	2	3	1
48156	2	2	1	2
48162	2	2	1	2
48163	2	2	1	2
48168	2	2	1	2
48171	3	3	2	1
48172	2	2	2	1
48176	3	1	1	3
48181	3	2	1	2
48182	3	3	1	3
48184	2	2	3	1
48185	2	2	1	3
48186	2	2	2	1
48187	1	1	2	1
48189	2	2	2	1
48190	2	2	1	2
48194	2	2	1	2
48196	1	1	2	1
48199	3	3	1	3
48200	3	2	1	3
48201	1	1	3	1
48202	1	1	3	1
48203	1	1	1	3
48204	2	2	1	3
48205	1	1	1	3
48207	1	1	2	1
48209	1	1	1	2
48215	3	5	1	2
48218	3	5	1	3
48220	1	1	1	2
48228	1	1	1	2
48229	3	1	1	2
48231	3	1	2	1
48235	3	5	2	1
48236	1	1	2	1
48237	2	2	1	2
48239	1	1	1	2
48240	3	2	1	3
48242	2	2	1	2
48245	2	2	2	1
48247	2	2	1	2
48251	2	2	1	3
48252	2	2	1	2
48257	2	2	1	2
48259	2	2	1	2
48261	3	2	3	2
48263	1	1	1	2
48266	2	2	1	3
48267	2	2	3	1
48268	1	1	2	1
48269	1	1	3	1
48271	2	2	1	2
48275	1	1	1	2
48280	3	4	1	2
48282	3	4	1	2
48284	2	2	1	2
48297	3	5	1	2
48302	2	2	1	2
48304	3	2	1	2
48308	2	2	1	3
48309	2	2	1	2
48311	1	1	2	1
48314	3	5	2	3
48328	1	1	1	2
48330	2	2	1	2
48333	1	1	1	2
48334	3	2	1	2
48338	3	3	1	2
48340	3	2	1	2
48344	2	2	1	2
48345	1	1	1	2
48349	1	1	1	3
48350	1	1	1	2
48352	1	1	2	1
48353	2	2	2	1
48354	1	1	1	2
48355	2	2	1	2
48358	1	1	2	1
48360	2	2	2	1
48362	1	1	1	2
48364	3	1	2	1
48365	1	1	2	1
48366	2	2	1	2
48369	2	2	3	1
48370	1	1	1	2
48374	1	1	1	2
48377	3	3	1	2
48380	2	2	1	2
48381	3	5	1	2
48387	2	2	1	2
48391	1	1	2	1
48392	2	2	1	2
48393	1	1	2	1
48394	2	2	2	1
48397	1	1	2	1
48398	2	2	1	2
48399	1	1	1	2
48402	3	2	1	2
48404	1	1	1	3
48413	1	1	1	2
48416	3	2	2	1
48417	3	1	1	2
48419	1	1	2	1
48421	3	2	1	2
48422	3	3	1	2
48425	1	1	1	2
48429	2	2	1	2
48430	2	2	2	1
48434	1	1	1	2
48435	3	5	1	2
48442	2	2	1	2
48461	1	1	1	2
48462	2	2	1	2
48465	1	1	2	1
48468	2	2	1	2
48470	2	2	1	2
48472	1	1	2	1
48473	3	2	1	2
48479	3	2	1	2
48483	3	3	1	2
48484	1	1	1	2
48485	1	1	1	2
48486	3	3	1	2
48492	2	2	1	2
48493	1	1	1	2
48499	3	1	1	2
48500	3	2	2	1
48502	1	1	2	1
48503	1	1	2	1
48504	3	2	2	1
48512	3	1	3	1
48515	1	1	1	3
48519	3	2	1	2
48522	3	2	1	3
48524	3	2	1	2
48525	1	1	2	1
48526	2	2	1	2
48528	3	2	1	3
48532	2	2	1	2
48534	3	3	1	2
48540	3	3	2	1
48541	2	2	2	1
48543	2	2	2	1
48544	2	2	1	2
48545	3	2	1	2
48547	1	1	2	1
48548	1	1	1	2
48550	2	2	2	1
48552	1	1	1	2
48554	3	2	1	2
48556	3	2	2	1
48557	1	1	1	2
48558	2	2	1	2
48560	2	2	1	2
48561	3	4	1	2
48562	1	1	1	2
48564	2	2	1	2
48567	3	2	1	2
48569	3	1	1	3
48571	2	2	2	1
48572	2	2	1	2
48575	3	3	1	2
48578	3	3	1	3
48579	1	1	1	2
48580	1	1	1	2
48597	2	2	1	2
48598	2	2	1	2
48600	2	2	1	2
48601	3	2	1	2
48602	1	1	1	2
48605	1	1	1	3
48613	3	3	2	1
48617	1	1	2	1
48622	3	3	1	2
48625	1	1	2	1
48631	1	1	2	1
48635	2	2	1	2
48637	2	2	1	2
48647	2	2	1	3
48651	2	2	1	3
48665	1	1	1	2
48668	3	5	1	2
48678	3	1	1	3
48682	1	1	3	1
48685	2	2	2	3
48689	3	4	2	1
48692	2	2	1	2
48700	1	1	1	2
48703	1	1	1	2
48705	2	2	1	2
48714	2	2	1	3
48715	3	5	1	3
48721	3	1	3	1
48728	3	2	1	3
48730	3	2	1	3
48734	2	2	1	2
48736	2	2	1	2
48744	1	1	2	1
48745	1	1	1	2
48746	3	2	2	1
48750	2	2	1	2
48755	2	2	1	2
48759	1	1	1	2
48762	3	3	1	2
48763	2	2	1	2
48764	2	2	1	2
48765	1	1	1	2
48767	3	4	2	1
48771	2	2	2	1
48773	2	2	1	3
48776	3	5	1	2
48779	1	1	1	3
48781	3	2	1	2
48783	1	1	1	2
48787	3	3	1	2
48788	3	2	1	2
48790	3	3	1	2
48794	3	3	1	3
48797	2	2	1	2
48798	1	1	2	1
48800	3	2	2	1
48801	2	2	1	2
48803	2	2	2	1
48804	2	2	1	2
48805	1	1	1	2
48807	2	2	2	1
48808	2	2	2	1
48809	3	2	2	1
48815	2	2	1	2
48823	3	5	2	1
48828	2	2	1	2
48835	1	1	1	2
48838	1	1	1	2
48845	1	1	1	2
48850	1	1	3	1
48854	3	3	2	1
48858	3	2	1	2
48860	3	2	1	2
48863	2	2	1	3
48864	1	1	1	2
48865	2	2	1	2
48870	1	1	1	2
48874	2	2	1	2
48876	3	3	2	1
48881	3	3	1	2
48882	1	1	1	3
48886	1	1	2	1
48887	2	2	1	2
48889	1	1	1	2
48894	2	2	1	2
48895	2	2	1	2
48896	3	2	2	1
48899	2	2	1	2
48900	3	3	2	1
48902	3	5	1	3
48903	2	2	1	2
48905	1	1	1	2
48910	2	2	1	2
48911	3	2	2	1
48912	2	2	1	2
48913	3	3	1	2
48915	1	1	1	2
48918	3	5	1	2
48919	2	2	2	1
48926	3	1	1	2
48927	2	2	1	2
48932	2	2	1	2
48933	1	1	1	2
48943	1	1	1	2
48945	1	1	1	2
48948	3	5	1	2
48949	2	2	1	3
48950	3	2	1	2
48952	3	2	1	2
48954	3	2	1	2
48961	1	1	1	2
48962	1	1	1	3
48963	1	1	1	2
48965	1	1	2	1
48977	2	2	1	2
48980	3	2	1	2
48983	2	2	1	2
48989	2	2	2	1
48997	2	2	1	2
49009	3	3	2	1
49012	3	2	1	2
49020	1	1	1	2
49021	2	2	2	1
49023	3	2	1	2
49024	1	1	1	2
49030	3	2	2	1
49034	1	1	1	2
49035	2	2	2	1
49036	1	1	2	1
49037	3	2	1	2
49042	1	1	2	1
49044	1	1	2	1
49050	3	3	1	2
49054	1	1	2	1
49057	3	2	1	2
49060	1	1	1	2
49061	1	1	2	1
49063	3	2	2	1
49068	1	1	1	2
49073	1	1	1	2
49077	2	2	1	2
49078	3	1	1	2
49079	3	2	1	2
49081	2	2	2	1
49083	1	1	2	1
49086	1	1	2	1
49087	2	2	1	2
49088	1	1	1	3
49094	1	1	1	2
49098	2	2	2	1
49101	3	3	1	2
49104	1	1	1	3
49110	2	2	1	2
49111	3	3	2	1
49118	2	2	1	2
49121	3	5	1	2
49125	1	1	2	1
49129	2	2	1	2
49130	3	3	2	1
49131	1	1	2	1
49145	2	2	1	2
49153	2	2	1	2
49157	3	2	2	1
49161	1	1	1	3
49162	2	2	1	3
49164	2	2	1	2
49167	2	2	1	2
49174	3	2	2	1
49176	1	1	1	2
49183	1	1	2	1
49187	3	1	1	2
49190	2	2	1	2
49191	2	2	1	2
49192	1	1	1	2
49194	1	1	2	1
49196	2	2	2	1
49197	3	1	2	1
49202	2	2	1	2
49203	2	2	1	3
49206	1	1	2	1
49208	1	1	1	2
49209	3	2	1	3
49214	3	2	2	1
49215	1	1	1	3
49216	2	2	1	2
49217	2	2	1	2
49222	3	4	1	2
49223	2	2	1	2
49227	1	1	1	2
49230	1	1	1	2
49233	2	2	1	2
49234	2	2	1	2
49240	3	4	1	2
49259	3	5	1	2
49262	1	1	2	1
49263	1	1	2	1
49264	1	1	2	1
49265	2	2	1	2
49267	2	2	1	2
49272	2	2	2	1
49273	1	1	2	1
49278	3	5	2	1
49279	2	2	2	1
49280	3	2	2	1
49285	1	1	1	2
49290	3	2	1	2
49292	3	2	1	2
49295	3	2	2	1
49297	3	1	1	2
49298	3	3	1	2
49303	1	1	1	2
49305	3	5	1	2
49306	3	4	1	2
49310	3	3	2	1
49312	2	2	1	3
49313	3	2	1	3
49314	2	2	1	3
49318	3	1	1	3
49319	2	2	1	2
49328	3	2	1	2
49329	3	2	1	2
49330	1	1	2	1
49332	2	2	1	2
49334	1	1	2	1
49335	2	2	1	2
49337	3	2	2	1
49340	1	1	1	3
49344	1	1	2	1
49347	1	1	1	2
49349	3	2	1	2
49356	3	3	1	2
49359	2	2	2	1
49360	2	2	1	2
49361	3	3	1	2
49362	3	2	1	2
49363	3	5	1	2
49364	1	1	2	1
49367	3	3	1	2
49374	2	2	1	2
49378	3	3	1	2
49380	3	5	1	2
49381	1	1	1	2
49389	2	2	2	1
49392	3	5	1	3
49406	3	2	1	2
49407	1	1	2	1
49413	1	1	1	2
49414	2	2	1	2
49415	2	2	1	2
49416	3	2	1	2
49418	3	5	3	1
49419	2	2	3	1
49420	3	3	1	2
49421	3	5	1	2
49422	3	1	1	2
49427	3	3	1	2
49429	3	1	1	2
49431	3	3	1	3
49438	3	2	1	3
49444	1	1	1	2
49445	3	3	1	2
49447	2	2	1	2
49452	2	2	2	1
49462	3	4	1	2
49463	2	2	1	3
49464	1	1	3	1
49471	3	2	1	2
49472	3	3	2	1
49474	2	2	1	2
49476	2	2	1	2
49483	1	1	2	1
49484	1	1	1	2
49486	1	1	2	1
49487	2	2	2	1
49490	3	5	1	2
49491	1	1	2	1
49492	1	1	2	1
49493	2	2	1	2
49494	1	1	2	1
49496	3	2	1	3
49497	2	2	1	2
49503	2	2	1	2
49504	1	1	2	1
49506	1	1	2	1
49507	3	5	2	1
49511	1	1	1	2
49512	2	2	2	1
49514	2	2	1	2
49516	3	3	1	2
49518	3	5	1	2
49524	3	3	1	2
49528	2	2	1	2
49533	3	2	2	1
49535	2	2	1	2
49536	3	3	1	2
49539	1	1	1	2
49540	3	2	1	3
49542	3	5	1	3
49543	2	2	1	2
49544	3	5	1	2
49547	2	2	1	2
49548	2	2	1	3
49552	3	4	2	1
49553	2	2	2	1
49555	1	1	1	2
49557	2	2	1	3
49560	2	2	1	2
49564	1	1	2	1
49565	1	1	2	1
49568	1	1	2	1
49569	1	1	1	2
49570	3	2	2	1
49571	1	1	2	1
49574	2	2	2	1
49575	3	5	2	1
49576	1	1	2	1
49581	3	2	1	2
49582	2	2	2	1
49587	2	2	1	3
49588	3	2	1	2
49591	2	2	1	2
49592	3	5	1	2
49593	1	1	2	1
49594	3	5	2	1
49595	1	1	1	2
49596	1	1	1	2
49598	1	1	1	2
49599	1	1	2	1
49600	2	2	2	1
49603	2	2	1	3
49606	3	4	1	2
49607	1	1	1	2
49609	2	2	1	2
49610	1	1	1	2
49611	3	4	1	2
49612	3	1	1	2
49615	2	2	1	2
49617	2	2	2	1
49618	1	1	2	1
49619	3	2	2	1
49630	3	3	2	1
49632	1	1	1	2
49638	3	3	1	3
49644	2	2	1	2
49648	1	1	2	1
49654	1	1	1	2
49656	2	2	2	1
49657	3	3	2	1
49659	3	5	2	1
49660	2	2	2	1
49661	2	2	2	1
49663	2	2	1	2
49664	2	2	1	2
49665	2	2	1	2
49666	2	2	1	2
49667	2	2	1	2
49669	2	2	1	2
49673	1	1	2	1
49674	2	2	1	2
49676	2	2	2	1
49678	1	1	2	1
49679	1	1	2	1
49680	3	3	1	2
49681	1	1	1	2
49682	1	1	2	1
49683	1	1	1	2
49687	3	5	1	3
49688	3	3	1	2
49689	2	2	1	2
49692	3	3	1	3
49695	3	2	1	2
49697	3	1	1	2
49698	1	1	1	2
49699	1	1	1	2
49704	2	2	1	2
49708	3	5	1	2
49716	2	2	3	1
49718	3	2	1	2
49719	1	1	1	2
49720	1	1	1	2
49721	3	5	1	3
49722	2	2	2	1
49731	3	2	1	2
49739	1	1	1	3
49742	2	2	2	1
49745	2	2	1	2
49748	2	2	1	3
49752	3	2	1	2
49753	1	1	1	2
49757	2	2	1	2
49758	2	2	1	2
49760	3	2	1	2
49761	1	1	1	2
49767	3	1	1	2
49770	1	1	2	1
49772	1	1	1	2
49773	3	3	2	1
49774	3	5	1	2
49776	2	2	1	2
49777	3	3	1	2
49778	2	2	2	1
49780	2	2	1	2
49785	2	2	2	1
49786	3	3	1	2
49793	2	2	1	2
49801	1	1	1	2
49807	3	3	2	1
49811	2	2	2	1
49813	3	2	1	2
49815	2	2	1	2
49816	2	2	1	2
49824	1	1	2	1
49825	1	1	2	1
49826	2	2	1	2
49827	2	2	2	1
49831	1	1	1	2
49835	2	2	2	1
49836	2	2	1	3
49850	1	1	1	2
49851	1	1	1	2
49862	2	2	2	1
49863	1	1	2	1
49873	3	3	3	1
49874	3	2	1	2
49880	3	3	2	1
49881	1	1	2	1
49882	2	2	1	2
49883	3	3	1	2
49884	1	1	2	1
49886	2	2	2	1
49890	2	2	1	3
49892	1	1	2	1
49894	1	1	1	2
49895	2	2	1	2
49897	1	1	1	2
49898	3	2	1	3
49904	2	2	2	1
49911	2	2	2	1
49914	1	1	2	1
49917	2	2	1	2
49920	2	2	1	2
49921	2	2	1	2
49922	3	5	1	2
49926	2	2	1	3
49927	1	1	2	1
49928	3	1	1	2
49932	2	2	1	2
49933	3	2	1	3
49937	3	2	1	2
49941	3	1	1	2
49942	1	1	2	1
49944	1	1	2	1
49954	3	2	1	3
49963	3	5	1	2
49975	3	2	1	2
49976	3	2	1	2
49977	1	1	1	2
49978	2	2	1	2
49979	2	2	2	1
49980	1	1	2	1
49981	2	2	1	2
49983	2	2	2	1
49988	3	1	1	2
49993	3	3	1	2
49996	1	1	1	2
50000	1	1	1	2
50002	2	2	2	1
50006	2	2	1	2
50007	3	3	2	1
50009	1	1	1	2
50011	3	3	2	1
50013	3	2	2	1
50021	2	2	1	2
50024	2	2	1	2
50025	1	1	1	2
50027	3	3	2	1
50029	1	1	2	1
50031	3	2	1	2
50054	1	1	3	1
50057	3	2	1	2
50058	2	2	1	2
50060	1	1	2	1
50061	1	1	2	1
50062	3	3	1	2
50079	2	2	1	2
50080	1	1	1	2
50081	1	1	1	2
50082	1	1	2	1
50083	3	3	2	1
50085	2	2	1	2
50086	2	2	1	2
50094	1	1	1	2
50095	2	2	1	2
50113	1	1	2	1
50114	2	2	2	1
50115	1	1	2	1
50119	3	2	2	1
50121	3	5	1	2
50124	1	1	1	2
50125	3	2	1	2
50127	3	1	1	3
50128	1	1	1	2
50134	1	1	1	2
50137	2	2	1	2
50141	3	5	1	2
50148	2	2	1	2
50149	1	1	1	2
50150	3	2	1	2
50153	2	2	2	1
50160	2	2	2	1
50165	3	1	1	2
50166	3	2	1	2
50169	3	5	1	2
50171	2	2	1	2
50175	3	2	1	2
50180	2	2	1	2
50187	1	1	2	1
50194	1	1	2	1
50195	2	2	1	2
50198	3	3	1	2
50201	1	1	2	1
50203	3	1	3	1
50211	2	2	1	2
50215	1	1	1	2
50217	3	2	1	2
50218	1	1	1	2
50231	1	1	1	2
50232	3	2	1	2
50235	3	1	1	2
50236	3	2	1	3
50238	3	1	2	1
50239	2	2	1	2
50240	2	2	2	1
50251	3	2	1	2
50253	2	2	1	2
50259	1	1	2	1
50260	1	1	2	1
50261	2	2	1	3
50262	2	2	1	2
50264	2	2	1	3
50267	2	2	2	1
50268	1	1	2	1
50269	2	2	1	2
50275	3	4	1	2
50276	2	2	1	3
50282	2	2	1	2
50284	2	2	2	1
50285	1	1	1	2
50288	2	2	1	2
50295	3	3	1	2
50296	2	2	1	3
50297	3	2	1	3
50302	3	1	1	2
50306	3	3	1	2
50309	3	2	1	2
50310	1	1	2	1
50311	1	1	2	1
50316	2	2	2	1
50317	1	1	1	3
50322	3	3	1	2
50325	1	1	2	1
50328	2	2	1	2
50331	3	3	1	2
50334	2	2	2	1
50338	2	2	1	2
50340	3	2	1	2
50343	3	3	2	1
50348	3	3	1	3
50349	2	2	1	2
50352	3	3	1	2
50354	1	1	1	2
50357	1	1	2	1
50358	1	1	1	2
50360	3	3	2	1
50362	3	2	1	2
50365	2	2	2	3
50369	2	2	2	1
50372	2	2	1	2
50373	3	3	2	1
50375	3	2	1	2
50376	2	2	1	2
50380	3	2	1	2
50381	2	2	1	2
50385	3	2	1	2
50390	2	2	2	1
50393	3	4	2	1
50394	3	2	2	1
50395	2	2	1	2
50396	1	1	2	1
50398	1	1	1	2
50399	2	2	1	2
50400	1	1	1	2
50402	3	2	2	1
50405	1	1	1	2
50410	3	3	2	1
50416	2	2	1	2
50420	1	1	1	2
50421	3	1	1	2
50422	1	1	1	2
50424	2	2	2	1
50425	1	1	3	1
50428	2	2	1	2
50430	1	1	2	1
50431	3	1	2	1
50433	1	1	1	2
50438	1	1	1	3
50439	3	3	1	2
50445	1	1	1	2
50448	1	1	1	2
50449	2	2	1	2
50452	2	2	1	2
50463	3	3	1	2
50468	3	2	1	2
50474	3	2	1	2
50478	1	1	1	2
50480	2	2	1	2
50481	2	2	1	2
50491	2	2	1	2
50493	1	1	2	1
50495	2	2	2	1
50496	3	1	2	1
50497	1	1	1	2
50501	3	3	2	1
50503	2	2	1	2
50504	3	3	2	1
50505	3	5	1	2
50511	2	2	2	1
50512	2	2	2	1
50515	3	4	1	2
50517	2	2	1	2
50519	1	1	1	2
50523	2	2	2	1
50525	3	1	1	2
50531	2	2	1	3
50534	2	2	2	1
50539	2	2	1	2
50540	2	2	3	1
50542	3	3	1	2
50546	1	1	1	2
50548	3	5	1	2
50550	2	2	1	2
50552	1	1	1	2
50555	1	1	2	1
50557	3	5	2	1
50558	3	2	1	2
50560	2	2	2	1
50562	1	1	1	2
50564	2	2	1	2
50565	1	1	1	2
50569	3	2	1	2
50572	1	1	1	2
50574	3	2	1	2
50575	1	1	1	2
50577	1	1	1	3
50582	3	5	1	2
50584	3	2	2	1
50591	1	1	2	1
50592	2	2	2	1
50593	2	2	2	1
50594	1	1	2	1
50598	1	1	1	2
50599	2	2	1	2
50600	3	5	1	2
50601	1	1	1	2
50603	1	1	2	1
50607	2	2	1	2
50612	2	2	1	2
50615	2	2	1	2
50616	3	3	1	2
50620	3	5	1	2
50622	2	2	1	3
50625	1	1	1	2
50628	1	1	2	1
50629	2	2	1	2
50630	3	4	1	2
50633	1	1	1	2
50636	1	1	2	1
50638	3	5	1	2
50641	2	2	1	2
50644	3	2	1	2
50649	2	2	1	3
50650	2	2	1	2
50653	2	2	1	2
50657	2	2	1	2
50661	3	2	1	2
50662	2	2	1	2
50667	2	2	1	3
50668	3	2	1	3
50670	1	1	1	2
50676	3	5	1	2
50681	2	2	1	3
50684	1	1	1	3
50690	1	1	1	2
50691	2	2	2	1
50703	3	2	1	2
50705	2	2	1	2
50707	3	2	2	1
50710	1	1	1	2
50713	2	2	1	2
50720	2	2	2	1
50723	3	2	2	1
50732	3	3	2	1
50733	2	2	2	1
50736	3	1	2	1
50741	2	2	2	1
50742	2	2	1	2
50743	1	1	2	1
50746	1	1	1	2
50748	3	5	1	2
50750	3	3	1	2
50754	3	5	1	2
50761	3	3	2	1
50770	3	1	1	2
50772	2	2	1	2
50774	2	2	2	1
50775	3	3	1	2
50776	2	2	2	1
50777	2	2	1	2
50778	3	1	1	2
50780	2	2	2	1
50782	3	2	1	2
50786	3	2	1	2
50789	3	2	1	2
50793	3	1	1	2
50797	1	1	2	1
50798	3	3	2	1
50806	3	2	1	2
50807	1	1	2	1
50811	2	2	1	2
50819	2	2	1	2
50822	3	3	1	2
50823	3	2	1	2
50824	2	2	1	2
50834	3	4	1	2
50837	2	2	1	2
50843	3	2	1	2
50845	1	1	1	2
50847	1	1	2	1
50848	3	5	1	2
50851	2	2	2	1
50854	2	2	1	2
50855	3	3	1	2
50858	2	2	1	2
50860	3	3	1	2
50862	3	3	3	2
50865	1	1	2	1
50871	2	2	2	1
50873	1	1	1	2
50880	3	2	1	2
50885	1	1	1	2
50886	1	1	1	2
50888	2	2	1	2
50894	2	2	1	2
50900	2	2	2	1
50901	1	1	1	2
50902	2	2	2	1
50905	1	1	1	2
50913	3	2	1	3
50916	2	2	1	2
50917	2	2	1	2
50920	3	3	1	2
50922	1	1	1	2
50930	2	2	1	2
50931	2	2	1	2
50935	1	1	1	2
50938	3	2	1	2
50939	3	3	2	1
50943	2	2	2	1
50945	1	1	1	2
50946	1	1	2	1
50947	3	5	1	2
50948	3	2	1	2
50950	1	1	1	2
50952	3	3	1	2
50954	2	2	1	2
50957	1	1	2	1
50961	2	2	2	1
50963	1	1	1	3
50968	3	2	2	1
50969	2	2	2	1
50971	2	2	2	1
50972	2	2	1	2
50974	3	2	2	1
50982	3	5	2	1
50993	1	1	1	2
50994	3	1	2	1
50997	3	1	1	3
51000	3	1	1	2
51001	2	2	2	1
51002	2	2	2	1
51003	3	5	2	1
51005	3	3	1	2
51012	3	5	1	2
51017	2	2	1	2
51021	3	2	1	2
51023	2	2	1	2
51028	3	5	1	2
51029	2	2	2	1
51030	2	2	1	2
51034	3	2	1	2
51037	3	4	1	2
51040	3	3	1	2
51048	3	3	1	3
51051	2	2	1	2
51052	2	2	1	2
51053	3	5	1	2
51054	1	1	1	2
51055	3	2	2	1
51056	2	2	2	1
51059	1	1	1	2
51067	2	2	1	2
51068	3	5	1	2
51070	1	1	1	2
51073	3	3	2	3
51074	1	1	2	3
51077	1	1	1	2
51083	2	2	1	2
51085	3	5	1	2
51093	2	2	1	2
51097	1	1	1	2
51098	2	2	1	2
51103	2	2	2	1
51105	1	1	2	1
51107	3	2	1	2
51114	1	1	2	1
51115	1	1	1	2
51126	3	2	1	2
51128	3	2	2	1
51131	3	2	1	2
51134	2	2	1	2
51138	1	1	1	2
51140	2	2	1	2
51143	2	2	1	2
51157	3	2	1	2
51159	3	2	1	3
51162	1	1	1	2
51163	2	2	2	1
51166	1	1	2	1
51167	1	1	2	1
51169	2	2	1	2
51173	2	2	1	2
51177	2	2	2	1
51178	3	3	2	1
51180	1	1	1	2
51183	1	1	2	1
51185	1	1	2	1
51186	2	2	1	2
51189	3	2	2	1
51191	3	3	1	2
51193	1	1	1	3
51194	1	1	3	1
51197	1	1	1	2
51202	2	2	2	1
51211	3	2	1	2
51218	1	1	1	2
51221	3	5	2	1
51227	3	3	2	1
51228	3	2	1	2
51231	3	2	1	2
51238	1	1	1	2
51239	2	2	2	1
51240	3	5	1	2
51241	1	1	1	2
51242	2	2	1	2
51245	3	3	1	2
51246	1	1	2	1
51247	2	2	2	1
51250	3	2	1	2
51251	1	1	2	1
51260	2	2	1	3
51265	1	1	1	2
51268	1	1	1	3
51269	3	4	2	1
51271	3	1	2	1
51277	3	2	2	1
51281	3	2	1	2
51285	2	2	1	2
51286	1	1	1	2
51287	1	1	2	1
51288	1	1	2	1
51289	2	2	1	2
51295	1	1	1	2
51302	2	2	1	2
51303	2	2	1	3
51305	3	1	1	2
51307	3	4	1	2
51309	2	2	3	1
51313	3	3	1	3
51315	2	2	2	1
51316	2	2	1	2
51319	3	2	1	2
51321	3	2	1	2
51326	1	1	1	2
51327	1	1	1	2
51328	1	1	1	2
51330	1	1	1	2
51331	3	2	2	1
51332	2	2	1	2
51333	2	2	1	2
51334	3	3	1	2
51335	1	1	2	1
51337	3	5	1	2
51342	2	2	2	1
51343	3	2	2	1
51348	2	2	1	2
51357	1	1	1	2
51358	2	2	1	2
51361	2	2	1	2
51368	1	1	1	2
51375	3	3	2	1
51377	3	5	1	2
51385	1	1	1	2
51386	2	2	1	2
51388	2	2	1	2
51393	1	1	2	1
51396	2	2	2	1
51397	1	1	2	1
51401	2	2	1	2
51404	2	2	1	2
51408	2	2	1	2
51409	1	1	1	2
51412	2	2	1	2
51415	2	2	1	2
51424	3	3	1	2
51426	3	3	2	1
51427	1	1	2	1
51435	3	5	1	2
51437	1	1	1	2
51438	3	2	1	2
51444	1	1	2	1
51445	3	5	1	2
51450	1	1	1	2
51455	3	2	1	2
51458	1	1	1	2
51464	3	2	1	2
51468	3	3	2	1
51469	3	5	2	1
51472	2	2	2	1
51474	3	3	1	3
51475	3	2	1	2
51476	1	1	1	2
51477	2	2	2	1
51482	1	1	2	1
51490	1	1	1	2
51491	1	1	1	2
51494	2	2	1	2
51495	3	4	1	2
51497	2	2	1	2
51503	3	2	2	1
51507	2	2	1	2
51511	3	2	1	3
51512	2	2	1	2
51515	3	2	1	3
51520	2	2	1	2
51522	3	3	2	1
